Employee_ID,Name,Department,Role,Date_of_Joining,Salary,Gender,Age,Education_Level
23298,James Anderson,Sales,Associate,03-11-2018,162476,Female,40,Masters
23299,Renee Ruiz,HR,Analyst,17-04-2018,101092,Male,59,Bachelors
23300,Tyler Barnett,Marketing,Analyst,01-02-2018,196571,Female,57,Bachelors
23301,Christopher Perez,Sales,Executive,27-09-2019,66446,Male,59,Bachelors
23302,Timothy Harrington,IT,Intern,14-09-2016,43417,Unknown,22,Masters
23303,Adam Perry,Operations,Associate,05-07-2016,37881,Female,47,PhD
23304,Peter Flynn,HR,Intern,11-09-2024,93205,Unknown,55,Bachelors
23305,Erica Gallegos,Sales,Analyst,17-02-2025,199425,Unknown,60,Bachelors
23306,Bianca Hopkins,IT,Analyst,18-09-2019,172622,Female,28,Bachelors
23307,Randy Garcia,Sales,Manager,15-05-2025,86205,Unknown,47,PhD
23308,Melanie Turner,Operations,Executive,21-11-2019,45883,Female,33,PhD
23309,Thomas Peterson,Sales,Associate,27-11-2022,193324,Unknown,59,PhD
23310,Alexandra Hill,Operations,Analyst,10-04-2019,92291,Unknown,40,Bachelors
23311,John Martin,Sales,Executive,08-09-2021,154232,Male,54,PhD
23312,Kara Johnson,IT,Associate,23-07-2022,173670,Male,59,PhD
23313,Patricia Moore,HR,Associate,21-02-2017,129730,Male,32,PhD
23314,Erika Harris,Sales,Associate,04-12-2021,47957,Unknown,25,Bachelors
23315,Andrew Owens,IT,Associate,12-06-2022,128458,Female,29,Masters
23316,Amy Morrow,Sales,Executive,28-08-2025,193324,Male,22,Bachelors
23317,Kathleen Martin,Sales,Manager,01-07-2024,193324,Female,33,Masters
23318,Gavin Shannon,Sales,Analyst,06-03-2017,176677,Female,41,Bachelors
23319,Pamela Ramirez,IT,Analyst,20-02-2025,177187,Male,47,Masters
23320,Dr. Joseph Townsend Jr.,Finance,Executive,06-10-2023,108006,Female,54,PhD
23321,Ryan Morales,Operations,Analyst,10-04-2021,38716,Unknown,37,PhD
23322,Chelsea Williams,HR,Analyst,16-06-2025,181570,Male,25,Bachelors
23323,Jason Hampton,Sales,Manager,19-12-2015,68348,Female,55,Masters
23324,David Graves,Finance,Associate,21-05-2017,67341,Male,41,Masters
23325,Madison Wright,Marketing,Intern,23-05-2021,144652,Female,35,Bachelors
23326,Kimberly Martinez,Marketing,Executive,02-11-2017,39543,Unknown,55,Bachelors
23327,Jeremy Lucero,IT,Executive,21-02-2025,159247,Female,22,Bachelors
23328,Chelsea Patton,Sales,Manager,22-01-2023,126609,Female,57,PhD
23329,Taylor Phillips,IT,Manager,20-08-2023,33822,Female,59,Bachelors
23330,Rebecca Jenkins,Sales,Executive,24-11-2024,94292,Unknown,35,Bachelors
23331,Melanie Thomas,Marketing,Associate,20-04-2016,144090,Female,40,Bachelors
23332,Jose Armstrong,Sales,Intern,06-04-2018,109309,Unknown,35,Bachelors
23333,Kari Roberts,Operations,Manager,09-03-2019,53469,Male,58,Bachelors
23334,Krystal Hart,HR,Intern,02-07-2022,113205,Male,59,PhD
23335,Gwendolyn Brooks,IT,Associate,10-01-2025,37371,Unknown,51,Masters
23336,Sarah Rocha,IT,Intern,07-05-2024,182788,Female,57,Bachelors
23337,Michael Johnson,Finance,Analyst,23-10-2015,65559,Female,40,Bachelors
23338,Whitney Bowers,Marketing,Manager,22-01-2021,146441,Female,24,Bachelors
23339,Linda Stevens,Sales,Associate,20-06-2016,171597,Unknown,27,Bachelors
23340,Jodi Fox,Sales,Executive,02-08-2017,193324,Male,27,PhD
23341,Amber Stone,HR,Analyst,14-04-2020,94143,Unknown,40,PhD
23342,Lisa Braun,Marketing,Analyst,25-11-2015,142259,Female,39,Bachelors
23343,Peter Mosley,Operations,Intern,23-08-2023,80581,Female,27,Masters
23344,George Johnston,Sales,Analyst,09-09-2016,119535,Male,42,Bachelors
23345,Sherry Perez,Sales,Associate,15-07-2023,197202,Unknown,27,Bachelors
23346,Martin Thomas,IT,Intern,25-11-2017,74121,Male,26,Masters
23347,Cameron Robertson,Operations,Associate,03-02-2019,85199,Unknown,48,Bachelors
23348,Sarah Jones,Sales,Associate,27-06-2019,41142,Male,40,PhD
23349,Christopher Ward,Marketing,Manager,30-03-2022,175907,Female,59,Bachelors
23350,Michael Stevens,HR,Manager,29-01-2016,186894,Female,49,Masters
23351,Lauren Galvan,Sales,Analyst,01-07-2023,48069,Unknown,48,PhD
23352,Kim Lyons,HR,Analyst,29-04-2024,179127,Unknown,42,Bachelors
23353,Patricia Powers,Finance,Associate,14-01-2025,41927,Unknown,49,Masters
23354,Jamie Scott,Finance,Intern,29-03-2025,102745,Female,52,Masters
23355,Kevin Harris,IT,Intern,28-10-2016,63514,Female,55,Masters
23356,Shawn Little,Sales,Executive,02-08-2017,30625,Male,43,Masters
23357,Kevin York,Marketing,Associate,18-10-2023,196179,Female,59,Bachelors
23358,David Wall,Sales,Executive,29-05-2023,80045,Female,51,Bachelors
23359,Mary Simmons,IT,Analyst,31-12-2023,173670,Male,28,PhD
23360,William Yoder,Finance,Executive,03-01-2016,105721,Female,51,PhD
23361,Hannah Guzman,Finance,Analyst,22-01-2016,110098,Female,48,Bachelors
23362,Melissa Johnson,Sales,Executive,14-04-2023,193324,Unknown,47,Masters
23363,Zachary Garza,IT,Executive,12-04-2021,156994,Unknown,26,PhD
23364,Joshua Ellis,HR,Analyst,23-09-2019,163907,Male,43,Bachelors
23365,Cody Johnson,Marketing,Intern,07-01-2023,30944,Female,31,Bachelors
23366,Evan Mcdaniel,Operations,Executive,06-03-2020,137788,Male,47,Bachelors
23367,Jennifer Hernandez,Sales,Intern,18-02-2025,148573,Female,50,Masters
23368,Charles Foster,Sales,Intern,07-02-2019,193324,Female,46,Bachelors
23369,Carrie Barron,Sales,Associate,18-12-2022,54134,Male,60,PhD
23370,Colin Harris,Sales,Manager,31-10-2024,140461,Female,33,Bachelors
23371,Anthony Gentry,Sales,Manager,28-07-2018,132091,Unknown,34,Bachelors
23372,Brittany Lloyd,HR,Analyst,03-11-2019,172327,Female,56,Masters
23373,Sydney Weiss,Sales,Executive,28-11-2023,54525,Female,48,Bachelors
23374,Jacob Duran,Finance,Analyst,28-06-2022,76743,Female,27,Bachelors
23375,Rebekah Collins,Sales,Manager,09-09-2019,96904,Male,31,Masters
23376,Shannon Day,Finance,Executive,10-03-2018,64988,Female,39,Bachelors
23377,Jennifer Brown,IT,Associate,07-06-2024,150064,Female,34,Bachelors
23378,Cynthia West,Sales,Executive,12-04-2019,136030,Female,58,Bachelors
23379,Julia Perez,Finance,Associate,12-10-2016,152776,Male,22,PhD
23380,Mr. Alec Wood,HR,Executive,29-10-2020,43415,Unknown,31,Masters
23381,Samantha Drake,Sales,Analyst,04-08-2025,104691,Male,24,Bachelors
23382,Susan Diaz,Sales,Intern,29-03-2025,82990,Unknown,57,Bachelors
23383,Margaret Gutierrez,IT,Associate,22-11-2020,97415,Female,34,Masters
23384,Kayla Bryant,IT,Manager,14-04-2024,138527,Male,23,Masters
23385,Katie Miller,HR,Intern,07-02-2018,90106,Male,46,Bachelors
23386,Lisa Nelson,HR,Executive,12-06-2016,36185,Unknown,41,Bachelors
23387,Michael Lee,Marketing,Manager,17-04-2016,151309,Female,23,PhD
23388,Albert Horn,Marketing,Manager,23-08-2022,151804,Female,43,Bachelors
23389,Lance Hines,IT,Analyst,29-07-2017,75201,Female,28,Masters
23390,Eric White,Sales,Manager,05-01-2025,193324,Male,26,Masters
23391,Karen Miller,Marketing,Intern,18-05-2020,72243,Female,34,PhD
23392,Marco Lopez,Finance,Analyst,18-01-2016,107238,Male,46,Bachelors
23393,Jesse Booth,Finance,Intern,18-07-2023,48266,Unknown,35,PhD
23394,Tara Rios,Finance,Associate,10-11-2015,70980,Female,59,Bachelors
23395,Danielle Gonzalez,Sales,Analyst,17-05-2023,125419,Male,31,Bachelors
23396,Janet Roberts,Sales,Executive,16-10-2015,42869,Unknown,54,PhD
23397,Nancy Berry,Sales,Associate,19-12-2015,97326,Female,44,Bachelors
23398,John Deleon,HR,Manager,26-07-2018,58609,Unknown,51,Masters
23399,Ronald Robinson,IT,Analyst,16-02-2019,136776,Male,51,PhD
23400,Donald Francis,Sales,Analyst,18-10-2021,49564,Male,23,Bachelors
23401,Christine Wolf,Sales,Associate,30-05-2018,193324,Male,52,Bachelors
23402,Robert Brady,Sales,Manager,15-12-2018,193137,Male,55,Bachelors
23403,Elizabeth Thomas,Finance,Executive,13-02-2020,148562,Male,54,Bachelors
23404,Rebecca Ware,Sales,Manager,07-01-2024,184123,Male,25,Masters
23405,Amy Carter,HR,Associate,27-05-2025,175327,Male,41,Masters
23406,David Sutton,Operations,Executive,23-06-2024,131699,Male,48,PhD
23407,Matthew Mcdonald,Marketing,Associate,20-06-2024,41821,Male,25,Bachelors
23408,Mark Mcclure,Marketing,Analyst,30-05-2023,142651,Unknown,32,PhD
23409,Jessica Huff,Sales,Associate,09-02-2020,120268,Unknown,23,Bachelors
23410,Spencer Smith,IT,Executive,22-04-2021,44086,Female,44,Bachelors
23411,Matthew Garcia,HR,Executive,12-02-2025,76849,Unknown,37,PhD
23412,Eric Padilla,Operations,Executive,16-10-2018,172093,Unknown,48,Bachelors
23413,Joshua Ware,Sales,Manager,28-11-2023,177035,Male,28,Bachelors
23414,Scott Pena,Marketing,Manager,26-08-2025,51263,Female,30,Masters
23415,Douglas Lang,HR,Associate,01-04-2017,156756,Female,46,PhD
23416,Tiffany Page,Sales,Manager,24-10-2020,66365,Female,38,Masters
23417,Melissa Miller,Finance,Manager,07-04-2024,64527,Male,46,Masters
23418,Ryan Grant,IT,Intern,25-08-2019,121533,Male,47,Bachelors
23419,Ashley Rogers,Marketing,Executive,01-09-2019,105701,Male,27,Masters
23420,Kimberly Cruz,Operations,Associate,14-08-2022,148350,Unknown,40,Bachelors
23421,Katherine Bishop,Sales,Intern,01-09-2019,62366,Unknown,57,PhD
23422,Adam Mcdonald,Finance,Intern,12-12-2020,158736,Male,38,Bachelors
23423,Cassidy Carlson,Operations,Analyst,21-03-2021,133542,Male,37,PhD
23424,Jacqueline Hawkins,HR,Executive,27-07-2023,66411,Male,34,Bachelors
23425,Jose Morgan,HR,Intern,28-07-2025,62368,Unknown,42,Bachelors
23426,Kristy Sullivan,Sales,Associate,20-12-2018,123720,Unknown,22,Bachelors
23427,Christina Coleman,Sales,Analyst,09-10-2017,81661,Unknown,38,Bachelors
23428,Michelle Becker,Operations,Intern,26-11-2021,189471,Female,57,Bachelors
23429,Tracie Young,Marketing,Manager,18-07-2019,92692,Female,41,Bachelors
23430,Terri Young,Sales,Executive,11-02-2024,111950,Female,48,PhD
23431,Heather Jackson,Sales,Executive,26-08-2016,123996,Female,34,Bachelors
23432,Dr. David Cross,Sales,Executive,20-05-2020,59702,Male,49,PhD
23433,Alicia Ramos,Operations,Analyst,01-10-2019,197534,Unknown,37,PhD
23434,Kaylee Erickson,HR,Executive,23-03-2018,57668,Unknown,59,PhD
23435,Miguel Hayes,HR,Executive,22-04-2019,132560,Male,47,Bachelors
23436,Dr. Christopher Olson,Finance,Analyst,15-02-2020,31083,Unknown,49,Bachelors
23437,Danielle Romero,HR,Intern,14-12-2022,66411,Male,36,Masters
23438,Sharon Gibbs,Marketing,Analyst,04-01-2023,101570,Female,56,Masters
23439,Stephanie Carpenter,Marketing,Analyst,23-04-2018,55354,Female,36,Masters
23440,Dennis Martin DDS,Sales,Intern,03-09-2024,108770,Unknown,45,Bachelors
23441,Mason Walters,HR,Associate,06-08-2025,127083,Unknown,47,Bachelors
23442,Jonathan Campbell,Marketing,Executive,07-01-2019,41105,Unknown,49,Bachelors
23443,Sherry Wilson,HR,Intern,21-06-2022,148718,Male,54,PhD
23444,Christine Villarreal,Marketing,Executive,03-05-2020,120868,Unknown,22,Bachelors
23445,Joseph Gould,Finance,Intern,23-03-2021,135546,Unknown,25,Bachelors
23446,Gabriel Goodwin,Sales,Analyst,29-09-2016,73142,Male,39,Bachelors
23447,Jennifer Weaver,Operations,Associate,06-05-2021,169455,Unknown,26,Bachelors
23448,John Horton,Sales,Manager,17-06-2021,79131,Female,24,Bachelors
23449,Gregory Hanna,Sales,Associate,29-11-2015,161792,Unknown,28,PhD
23450,Jennifer Pope,Operations,Analyst,17-07-2020,106495,Unknown,48,Bachelors
23451,Summer Gamble,Sales,Intern,18-12-2018,146744,Male,55,PhD
23452,James Hardin,Finance,Manager,16-03-2019,136427,Male,28,PhD
23453,John Stevens,Operations,Associate,14-09-2019,30579,Unknown,43,Masters
23454,Kristina Camacho,Finance,Intern,31-10-2022,56065,Female,40,Masters
23455,Nicholas King,Sales,Intern,07-04-2023,193324,Male,53,Bachelors
23456,Tyler Sweeney,Marketing,Manager,03-07-2021,123300,Male,23,Bachelors
23457,Ryan Garrett,Finance,Analyst,06-05-2024,189516,Male,37,Bachelors
23458,James Stone,Sales,Analyst,28-04-2017,140940,Male,26,Bachelors
23459,Kevin Sexton,Marketing,Analyst,12-08-2021,170219,Unknown,34,Masters
23460,Roberta Valenzuela,Sales,Associate,13-06-2018,47098,Unknown,26,Bachelors
23461,Timothy Fox,Operations,Manager,25-03-2016,74070,Female,47,Masters
23462,Kenneth Owens,Operations,Executive,22-01-2016,31196,Male,47,Bachelors
23463,Marie Page,HR,Intern,30-08-2023,35794,Female,46,Bachelors
23464,Kayla Flores DDS,Finance,Associate,08-02-2021,164733,Female,40,PhD
23465,Michael Murphy,HR,Manager,21-01-2022,83157,Unknown,23,Bachelors
23466,Dana Tucker,HR,Analyst,10-10-2016,60689,Unknown,60,Bachelors
23467,Paul Rodriguez,Sales,Associate,24-02-2020,188482,Female,59,Bachelors
23468,Tanya Carr,Sales,Analyst,30-08-2018,158408,Male,44,Bachelors
23469,Ms. April Lloyd,Operations,Manager,12-05-2024,150806,Unknown,31,Bachelors
23470,David Kim,Sales,Manager,31-01-2024,166119,Unknown,32,Bachelors
23471,Jacob Small,Marketing,Analyst,27-06-2018,103991,Unknown,60,Bachelors
23472,Adam Glenn,Sales,Executive,13-10-2018,193324,Unknown,36,PhD
23473,Theresa Avila,Sales,Analyst,06-06-2022,78677,Unknown,26,Masters
23474,Carla Turner,Sales,Executive,05-03-2022,92611,Unknown,28,PhD
23475,Jennifer Jimenez,Sales,Analyst,02-11-2015,184918,Female,27,Bachelors
23476,Megan Haynes,Marketing,Intern,04-07-2018,115330,Male,56,Bachelors
23477,Mr. Erik Hodge,HR,Analyst,30-08-2024,191093,Male,39,Bachelors
23478,Tyler Payne,Sales,Associate,05-02-2019,113879,Male,45,Bachelors
23479,Steven Phillips,HR,Analyst,06-02-2018,146941,Unknown,32,Bachelors
23480,Kyle Kelley,IT,Intern,17-07-2025,140601,Unknown,34,PhD
23481,Gabrielle Mercado,Sales,Intern,01-01-2022,193324,Unknown,57,PhD
23482,Seth Evans,Sales,Intern,07-02-2021,81715,Unknown,36,PhD
23483,Gwendolyn Baker,Sales,Executive,07-05-2017,114467,Male,37,Bachelors
23484,Justin Thomas,Finance,Executive,28-07-2024,152021,Unknown,35,Bachelors
23485,Sheila Stuart,Sales,Executive,23-03-2020,87444,Male,31,PhD
23486,Thomas Phillips,Sales,Analyst,18-05-2024,43446,Male,53,Bachelors
23487,Tina Brooks,Sales,Associate,25-02-2016,166137,Female,38,PhD
23488,Brian Hernandez,Sales,Manager,20-11-2024,74312,Female,32,Bachelors
23489,Gregory Kelly,Sales,Associate,16-02-2021,113537,Female,46,Bachelors
23490,Joshua Carroll,Operations,Associate,04-12-2024,175785,Female,40,Bachelors
23491,Megan Williams PhD,Sales,Intern,14-03-2018,187692,Male,27,Masters
23492,Justin Gonzales,Sales,Analyst,25-10-2021,39951,Female,47,Bachelors
23493,Mr. Kevin Mcdonald MD,Sales,Executive,21-06-2018,111441,Male,26,PhD
23494,Douglas Ruiz,Sales,Intern,30-07-2023,37189,Male,52,Bachelors
23495,Todd Robertson,Sales,Analyst,18-07-2023,138102,Unknown,44,PhD
23496,David Johns,Sales,Intern,15-07-2021,84816,Male,45,Bachelors
23497,Andrea Mathews,Sales,Intern,04-01-2019,193324,Female,41,Bachelors
23498,Sharon Morgan,Sales,Analyst,10-03-2019,107978,Male,55,Masters
23499,Karen Moore,Operations,Manager,06-09-2024,116303,Female,51,Bachelors
23500,Robert Orozco,Finance,Intern,17-10-2018,33801,Female,54,Masters
23501,Sheila Johnson,Finance,Analyst,21-06-2023,46349,Female,35,PhD
23502,Martin Robbins,IT,Associate,25-05-2017,54365,Unknown,55,Masters
23503,Susan Barker,Sales,Associate,25-12-2021,54564,Unknown,42,Bachelors
23504,Vincent Jimenez,Sales,Executive,30-08-2025,189586,Unknown,39,PhD
23505,Carl Aguilar,Sales,Associate,31-03-2017,185751,Unknown,31,Bachelors
23506,Justin Mitchell,HR,Intern,12-07-2021,175454,Male,59,Masters
23507,Scott Wallace,Operations,Associate,05-06-2023,143333,Unknown,53,Bachelors
23508,Elizabeth West,HR,Executive,10-03-2020,115597,Unknown,45,PhD
23509,Kristy Norris,Operations,Intern,07-11-2015,94522,Unknown,56,Bachelors
23510,William Williams,Finance,Manager,22-03-2017,152015,Male,36,Masters
23511,Brenda Smith,Operations,Intern,08-12-2017,155556,Male,53,PhD
23512,Brittany Vaughan,Finance,Executive,27-12-2016,137629,Male,34,Bachelors
23513,Steven Gray,Marketing,Associate,25-03-2019,129320,Female,35,PhD
23514,Colleen Hernandez,Operations,Associate,28-08-2023,199088,Unknown,56,Masters
23515,Heather George MD,Sales,Manager,26-06-2019,96652,Male,58,Masters
23516,Kevin Ballard,Operations,Analyst,26-04-2017,68338,Unknown,28,Bachelors
23517,Tiffany Cruz,Sales,Manager,29-06-2016,116589,Female,35,Bachelors
23518,Matthew West,Operations,Manager,20-03-2016,117345,Female,30,Masters
23519,Timothy Wilson,Sales,Analyst,29-05-2022,76180,Female,52,PhD
23520,Mary Davies,IT,Associate,02-02-2017,160003,Male,60,Masters
23521,Michele Steele,Operations,Analyst,14-11-2015,130938,Male,26,Bachelors
23522,Brittany Delgado,Finance,Manager,26-11-2016,109380,Female,58,Bachelors
23523,Alexander Cooley,Operations,Intern,01-03-2018,115483,Female,34,PhD
23524,Aaron Stevens,Finance,Associate,20-09-2024,186453,Unknown,32,Masters
23525,Jennifer Moore,Finance,Intern,18-08-2019,35164,Female,28,Bachelors
23526,Megan Miller,IT,Intern,04-09-2024,111678,Unknown,39,Bachelors
23527,Robert Taylor,Marketing,Manager,03-07-2025,168108,Unknown,45,Bachelors
23528,Donald Welch,IT,Associate,01-10-2017,87927,Male,28,Bachelors
23529,Nathaniel Nolan,Sales,Executive,06-08-2022,89365,Male,54,Masters
23530,Jessica Williamson,Sales,Associate,22-07-2020,168012,Male,40,Masters
23531,Matthew Arnold,IT,Manager,10-04-2021,182382,Female,56,Bachelors
23532,Steven Clark,Sales,Intern,19-01-2016,155063,Male,53,Bachelors
23533,Andrew Aguilar,Sales,Intern,04-06-2023,193324,Unknown,22,PhD
23534,Katelyn Hunter,Sales,Analyst,02-05-2016,121027,Male,45,Bachelors
23535,Jennifer Johnston,Operations,Associate,21-05-2022,104380,Male,46,Bachelors
23536,Sarah Ortiz,HR,Analyst,11-01-2016,194765,Female,49,Bachelors
23537,Steven Walker,Sales,Executive,29-06-2023,121187,Unknown,45,Bachelors
23538,David Allen,Operations,Analyst,19-01-2016,68073,Unknown,60,Bachelors
23539,Danny Davidson,Marketing,Analyst,24-12-2023,63441,Male,44,PhD
23540,Jessica Medina,Sales,Executive,08-11-2015,47599,Female,59,PhD
23541,Tristan Parker,Sales,Manager,11-12-2015,52077,Female,58,Masters
23542,Darrell Mathis,Sales,Associate,18-07-2018,170972,Unknown,43,Bachelors
23543,Beverly Pacheco,Finance,Analyst,01-10-2020,54528,Unknown,60,Bachelors
23544,Darius Benitez,HR,Executive,23-08-2023,65839,Female,50,Masters
23545,Karen Stewart,Finance,Manager,10-10-2016,109494,Male,54,Masters
23546,Angela Adams,HR,Manager,27-06-2022,129021,Female,27,Masters
23547,Jordan Hall,IT,Manager,05-03-2016,148178,Male,55,Bachelors
23548,Nathaniel Freeman,Operations,Intern,07-12-2023,135815,Male,27,PhD
23549,Matthew Oconnor,Finance,Manager,20-07-2020,182997,Unknown,59,Bachelors
23550,Kelly Coleman,IT,Intern,04-04-2019,126714,Unknown,56,PhD
23551,Robert Gray,Sales,Executive,19-02-2024,40207,Male,30,Masters
23552,Haley Wood,IT,Intern,14-08-2018,194432,Unknown,40,PhD
23553,Nicole Mckenzie,Sales,Analyst,01-05-2018,189905,Unknown,59,Bachelors
23554,Paul Brooks,Sales,Analyst,01-11-2017,99603,Unknown,29,Masters
23555,Daniel Weiss,Sales,Intern,17-08-2023,167245,Female,23,Bachelors
23556,Cindy Simpson,Finance,Analyst,06-01-2025,139887,Male,52,Masters
23557,Dr. Justin Gonzales,Marketing,Executive,08-11-2024,102829,Male,33,Bachelors
23558,Mike Hicks,Operations,Manager,01-04-2021,66112,Unknown,60,Masters
23559,Daniel Mercer,Sales,Manager,02-06-2021,184529,Female,60,Bachelors
23560,Austin Jenkins,Operations,Executive,16-06-2019,111579,Female,45,Bachelors
23561,Marcus Austin,HR,Manager,08-02-2021,66411,Unknown,34,Masters
23562,Angel Thompson,IT,Analyst,09-09-2020,169183,Unknown,28,Bachelors
23563,Mr. Andrew Chaney,Operations,Intern,07-02-2017,35384,Male,44,Bachelors
23564,Stephanie Stone,IT,Analyst,28-09-2018,99036,Male,49,Masters
23565,Benjamin Erickson,Operations,Associate,02-11-2019,51064,Male,28,Bachelors
23566,Robert White,Marketing,Executive,01-10-2017,85412,Unknown,32,Masters
23567,Dillon Jackson,Sales,Executive,18-12-2020,93142,Male,60,PhD
23568,Jeremy Williams,Sales,Executive,28-08-2022,187665,Unknown,27,Bachelors
23569,Andrew Colon,Finance,Intern,07-04-2024,150870,Unknown,53,PhD
23570,Richard Jones,HR,Manager,15-10-2017,66411,Unknown,49,PhD
23571,Melissa Hayes,Sales,Associate,09-11-2020,116166,Unknown,57,PhD
23572,Andrew Garcia,Finance,Intern,21-05-2018,194969,Male,23,Bachelors
23573,James Drake,HR,Intern,13-12-2022,69798,Male,24,Bachelors
23574,Amy Dalton,Sales,Analyst,16-06-2023,98540,Unknown,48,PhD
23575,Caleb Marshall,IT,Executive,20-11-2021,105738,Unknown,26,Bachelors
23576,Charles Graham,HR,Associate,10-02-2021,40090,Unknown,28,Bachelors
